,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
foul_prob[1405],0.493,0.018,0.457,0.53,0.0,0.0,8089.0,5026.0,1.0
foul_prob[1406],0.413,0.014,0.385,0.439,0.0,0.0,6634.0,4834.0,1.0
foul_prob[1407],0.352,0.015,0.322,0.383,0.0,0.0,7976.0,5625.0,1.0
foul_prob[1408],0.353,0.018,0.317,0.388,0.0,0.0,7767.0,5499.0,1.0
foul_prob[1409],0.433,0.019,0.397,0.472,0.0,0.0,8311.0,5093.0,1.0
foul_prob[1410],0.37,0.017,0.336,0.402,0.0,0.0,8028.0,4977.0,1.0
foul_prob[1411],0.421,0.012,0.397,0.443,0.0,0.0,7224.0,5331.0,1.0
foul_prob[1412],0.495,0.017,0.463,0.528,0.0,0.0,6833.0,5214.0,1.0
foul_prob[1413],0.448,0.014,0.42,0.476,0.0,0.0,8373.0,5349.0,1.0
foul_prob[1414],0.462,0.019,0.425,0.499,0.0,0.0,8030.0,5639.0,1.0
foul_prob[1415],0.463,0.015,0.432,0.492,0.0,0.0,8817.0,5678.0,1.0
foul_prob[1416],0.349,0.021,0.31,0.392,0.0,0.0,8328.0,4597.0,1.0
foul_prob[1417],0.491,0.015,0.462,0.519,0.0,0.0,9145.0,5225.0,1.0
foul_prob[1418],0.421,0.018,0.387,0.455,0.0,0.0,7114.0,5200.0,1.0
foul_prob[1419],0.461,0.017,0.426,0.492,0.0,0.0,8150.0,5370.0,1.0
foul_prob[1420],0.313,0.015,0.282,0.341,0.0,0.0,7092.0,5445.0,1.0
foul_prob[1421],0.408,0.012,0.385,0.433,0.0,0.0,8299.0,5263.0,1.0
foul_prob[1422],0.405,0.012,0.381,0.429,0.0,0.0,8127.0,5417.0,1.0
foul_prob[1423],0.45,0.011,0.428,0.472,0.0,0.0,8734.0,5435.0,1.0
foul_prob[1424],0.371,0.014,0.344,0.398,0.0,0.0,7268.0,5856.0,1.0
foul_prob[1425],0.343,0.014,0.316,0.371,0.0,0.0,6510.0,5212.0,1.0
foul_prob[1426],0.406,0.012,0.382,0.427,0.0,0.0,7610.0,4855.0,1.0
foul_prob[1427],0.413,0.014,0.385,0.438,0.0,0.0,7672.0,5976.0,1.0
foul_prob[1428],0.4,0.014,0.373,0.427,0.0,0.0,8530.0,5269.0,1.0
foul_prob[1429],0.413,0.012,0.389,0.437,0.0,0.0,7555.0,5160.0,1.0
foul_prob[1430],0.347,0.018,0.309,0.382,0.0,0.0,7542.0,5344.0,1.0
foul_prob[1431],0.412,0.014,0.385,0.438,0.0,0.0,8313.0,5580.0,1.0
foul_prob[1432],0.424,0.025,0.376,0.473,0.0,0.0,9119.0,4970.0,1.0
foul_prob[1433],0.329,0.015,0.299,0.359,0.0,0.0,6771.0,5603.0,1.0
foul_prob[1434],0.458,0.009,0.442,0.476,0.0,0.0,6645.0,5197.0,1.0
foul_prob[1435],0.375,0.02,0.337,0.414,0.0,0.0,8347.0,4501.0,1.0
foul_prob[1436],0.367,0.015,0.339,0.396,0.0,0.0,7639.0,5057.0,1.0
foul_prob[1437],0.416,0.021,0.376,0.456,0.0,0.0,9235.0,5298.0,1.0
foul_prob[1438],0.417,0.016,0.389,0.449,0.0,0.0,8387.0,5121.0,1.0
foul_prob[1439],0.363,0.012,0.337,0.385,0.0,0.0,6505.0,4728.0,1.0
foul_prob[1440],0.502,0.008,0.487,0.518,0.0,0.0,9998.0,5306.0,1.0
foul_prob[1441],0.464,0.014,0.437,0.492,0.0,0.0,8350.0,5445.0,1.0
foul_prob[1442],0.361,0.016,0.33,0.392,0.0,0.0,6966.0,4875.0,1.0
foul_prob[1443],0.364,0.024,0.318,0.41,0.0,0.0,8740.0,5374.0,1.0
foul_prob[1444],0.363,0.014,0.336,0.389,0.0,0.0,6938.0,5617.0,1.0
foul_prob[1445],0.501,0.011,0.479,0.521,0.0,0.0,7001.0,5741.0,1.0
foul_prob[1446],0.465,0.014,0.438,0.492,0.0,0.0,7180.0,5674.0,1.0
foul_prob[1447],0.362,0.018,0.325,0.398,0.0,0.0,8222.0,4719.0,1.0
foul_prob[1448],0.425,0.01,0.406,0.445,0.0,0.0,8480.0,5549.0,1.0
foul_prob[1449],0.389,0.019,0.352,0.427,0.0,0.0,8603.0,5693.0,1.0
foul_prob[1450],0.4,0.012,0.377,0.423,0.0,0.0,8016.0,5272.0,1.0
foul_prob[1451],0.45,0.015,0.421,0.481,0.0,0.0,8466.0,4805.0,1.0
foul_prob[1452],0.37,0.017,0.336,0.403,0.0,0.0,8254.0,5017.0,1.0
foul_prob[1453],0.429,0.014,0.402,0.455,0.0,0.0,6768.0,5153.0,1.0
foul_prob[1454],0.477,0.015,0.447,0.504,0.0,0.0,7557.0,5229.0,1.0
foul_prob[1455],0.441,0.012,0.418,0.465,0.0,0.0,8545.0,5262.0,1.0
foul_prob[1456],0.416,0.018,0.382,0.452,0.0,0.0,8361.0,4908.0,1.0
foul_prob[1457],0.434,0.017,0.399,0.467,0.0,0.0,8335.0,4726.0,1.0
foul_prob[1458],0.393,0.017,0.36,0.426,0.0,0.0,7718.0,5257.0,1.0
foul_prob[1459],0.371,0.021,0.332,0.412,0.0,0.0,7476.0,5373.0,1.0
foul_prob[1460],0.331,0.016,0.299,0.361,0.0,0.0,7636.0,5413.0,1.0
foul_prob[1461],0.459,0.017,0.426,0.495,0.0,0.0,7222.0,5278.0,1.0
foul_prob[1462],0.47,0.014,0.443,0.499,0.0,0.0,7414.0,5694.0,1.0
foul_prob[1463],0.494,0.02,0.456,0.533,0.0,0.0,7637.0,4916.0,1.0
foul_prob[1464],0.479,0.01,0.46,0.501,0.0,0.0,8522.0,5655.0,1.0
foul_prob[1465],0.528,0.015,0.5,0.558,0.0,0.0,7573.0,5354.0,1.0
foul_prob[1466],0.4,0.014,0.373,0.428,0.0,0.0,7847.0,5058.0,1.0
foul_prob[1467],0.535,0.014,0.507,0.562,0.0,0.0,8035.0,5281.0,1.0
foul_prob[1468],0.463,0.018,0.43,0.499,0.0,0.0,8587.0,5237.0,1.0
foul_prob[1469],0.305,0.021,0.265,0.347,0.0,0.0,7849.0,5234.0,1.0
foul_prob[1470],0.392,0.016,0.358,0.424,0.0,0.0,8673.0,5660.0,1.0
foul_prob[1471],0.45,0.014,0.422,0.476,0.0,0.0,7412.0,5249.0,1.0
foul_prob[1472],0.483,0.016,0.453,0.514,0.0,0.0,8480.0,5146.0,1.0
foul_prob[1473],0.496,0.016,0.467,0.529,0.0,0.0,7807.0,5017.0,1.0
foul_prob[1474],0.372,0.02,0.333,0.41,0.0,0.0,7488.0,5462.0,1.0
foul_prob[1475],0.451,0.013,0.426,0.477,0.0,0.0,9141.0,5336.0,1.0
foul_prob[1476],0.468,0.018,0.435,0.504,0.0,0.0,8022.0,4598.0,1.0
foul_prob[1477],0.354,0.013,0.329,0.38,0.0,0.0,6726.0,5266.0,1.0
foul_prob[1478],0.365,0.013,0.34,0.388,0.0,0.0,6724.0,5566.0,1.0
foul_prob[1479],0.344,0.016,0.313,0.376,0.0,0.0,6795.0,4682.0,1.0
foul_prob[1480],0.515,0.02,0.476,0.553,0.0,0.0,8888.0,5317.0,1.0
foul_prob[1481],0.345,0.02,0.305,0.384,0.0,0.0,7991.0,5372.0,1.0
foul_prob[1482],0.337,0.017,0.304,0.37,0.0,0.0,7110.0,4919.0,1.0
foul_prob[1483],0.538,0.013,0.514,0.564,0.0,0.0,8105.0,5125.0,1.0
foul_prob[1484],0.465,0.018,0.432,0.501,0.0,0.0,8087.0,5446.0,1.0
foul_prob[1485],0.438,0.012,0.415,0.463,0.0,0.0,8658.0,5020.0,1.0
foul_prob[1486],0.443,0.01,0.423,0.463,0.0,0.0,8506.0,5280.0,1.0
foul_prob[1487],0.627,0.018,0.592,0.66,0.0,0.0,7980.0,4613.0,1.0
foul_prob[1488],0.332,0.017,0.299,0.364,0.0,0.0,7254.0,5358.0,1.0
foul_prob[1489],0.419,0.018,0.384,0.454,0.0,0.0,8024.0,4811.0,1.0
foul_prob[1490],0.455,0.009,0.438,0.474,0.0,0.0,7861.0,5659.0,1.0
foul_prob[1491],0.459,0.014,0.433,0.488,0.0,0.0,7866.0,5592.0,1.0
foul_prob[1492],0.493,0.012,0.47,0.516,0.0,0.0,8920.0,5419.0,1.0
foul_prob[1493],0.483,0.015,0.454,0.514,0.0,0.0,7620.0,5614.0,1.0
foul_prob[1494],0.474,0.014,0.446,0.501,0.0,0.0,8128.0,4935.0,1.0
foul_prob[1495],0.51,0.018,0.472,0.543,0.0,0.0,8697.0,5445.0,1.0
foul_prob[1496],0.503,0.014,0.475,0.53,0.0,0.0,8170.0,4971.0,1.0
foul_prob[1497],0.493,0.013,0.467,0.518,0.0,0.0,7821.0,5861.0,1.0
foul_prob[1498],0.326,0.018,0.289,0.362,0.0,0.0,7450.0,4544.0,1.0
foul_prob[1499],0.449,0.016,0.417,0.479,0.0,0.0,8177.0,4881.0,1.0
foul_prob[1500],0.423,0.013,0.398,0.448,0.0,0.0,7453.0,4839.0,1.0
foul_prob[1501],0.371,0.018,0.337,0.405,0.0,0.0,8102.0,5273.0,1.0
foul_prob[1502],0.51,0.015,0.48,0.539,0.0,0.0,8337.0,5412.0,1.0
foul_prob[1503],0.42,0.016,0.389,0.45,0.0,0.0,8117.0,5390.0,1.0
foul_prob[1504],0.478,0.012,0.456,0.501,0.0,0.0,8105.0,5251.0,1.0
foul_prob[1505],0.354,0.02,0.318,0.393,0.0,0.0,8907.0,5442.0,1.0
foul_prob[1506],0.339,0.018,0.304,0.375,0.0,0.0,7245.0,4978.0,1.0
foul_prob[1507],0.454,0.014,0.426,0.481,0.0,0.0,7797.0,4864.0,1.0
foul_prob[1508],0.339,0.017,0.307,0.372,0.0,0.0,7839.0,5105.0,1.0
foul_prob[1509],0.461,0.016,0.431,0.491,0.0,0.0,7995.0,5301.0,1.0
foul_prob[1510],0.554,0.026,0.502,0.605,0.0,0.0,7641.0,5014.0,1.0
foul_prob[1511],0.437,0.013,0.411,0.461,0.0,0.0,6832.0,5177.0,1.0
foul_prob[1512],0.426,0.017,0.392,0.46,0.0,0.0,7837.0,4890.0,1.0
foul_prob[1513],0.533,0.009,0.514,0.55,0.0,0.0,8353.0,5564.0,1.0
foul_prob[1514],0.367,0.018,0.33,0.4,0.0,0.0,7944.0,5300.0,1.0
foul_prob[1515],0.426,0.015,0.396,0.455,0.0,0.0,8684.0,5143.0,1.0
foul_prob[1516],0.395,0.015,0.366,0.424,0.0,0.0,7616.0,5612.0,1.0
foul_prob[1517],0.383,0.028,0.332,0.438,0.0,0.0,8400.0,5158.0,1.0
foul_prob[1518],0.487,0.014,0.461,0.513,0.0,0.0,7078.0,5666.0,1.0
foul_prob[1519],0.486,0.015,0.457,0.514,0.0,0.0,7486.0,5693.0,1.0
foul_prob[1520],0.505,0.021,0.464,0.547,0.0,0.0,8194.0,5488.0,1.0
foul_prob[1521],0.53,0.022,0.487,0.571,0.0,0.0,7889.0,5594.0,1.0
foul_prob[1522],0.466,0.016,0.434,0.497,0.0,0.0,7823.0,5336.0,1.0
foul_prob[1523],0.452,0.013,0.426,0.475,0.0,0.0,7369.0,5592.0,1.0
foul_prob[1524],0.426,0.02,0.385,0.465,0.0,0.0,7992.0,4902.0,1.0
foul_prob[1525],0.49,0.012,0.467,0.515,0.0,0.0,7997.0,5813.0,1.0
foul_prob[1526],0.436,0.014,0.409,0.464,0.0,0.0,7626.0,4937.0,1.0
foul_prob[1527],0.347,0.018,0.311,0.383,0.0,0.0,7306.0,5184.0,1.0
foul_prob[1528],0.445,0.022,0.404,0.489,0.0,0.0,8955.0,5160.0,1.0
foul_prob[1529],0.449,0.013,0.423,0.473,0.0,0.0,7634.0,5373.0,1.0
foul_prob[1530],0.376,0.015,0.347,0.406,0.0,0.0,8137.0,5198.0,1.0
foul_prob[1531],0.468,0.009,0.451,0.484,0.0,0.0,8119.0,4859.0,1.0
foul_prob[1532],0.48,0.008,0.464,0.496,0.0,0.0,6775.0,5496.0,1.0
foul_prob[1533],0.359,0.016,0.328,0.388,0.0,0.0,7707.0,5695.0,1.0
foul_prob[1534],0.512,0.014,0.483,0.538,0.0,0.0,7735.0,5770.0,1.0
foul_prob[1535],0.345,0.015,0.317,0.376,0.0,0.0,6889.0,5542.0,1.0
foul_prob[1536],0.36,0.021,0.321,0.402,0.0,0.0,8163.0,5025.0,1.0
foul_prob[1537],0.449,0.019,0.414,0.488,0.0,0.0,8468.0,5053.0,1.0
foul_prob[1538],0.41,0.011,0.389,0.432,0.0,0.0,7797.0,5415.0,1.0
foul_prob[1539],0.416,0.013,0.39,0.442,0.0,0.0,8381.0,5120.0,1.0
foul_prob[1540],0.384,0.016,0.354,0.416,0.0,0.0,7666.0,5001.0,1.0
foul_prob[1541],0.51,0.019,0.475,0.546,0.0,0.0,7370.0,5496.0,1.0
foul_prob[1542],0.522,0.011,0.501,0.544,0.0,0.0,8469.0,4407.0,1.0
foul_prob[1543],0.357,0.016,0.327,0.388,0.0,0.0,8488.0,5730.0,1.0
foul_prob[1544],0.351,0.016,0.319,0.381,0.0,0.0,7621.0,5312.0,1.0
foul_prob[1545],0.407,0.026,0.352,0.456,0.0,0.0,8991.0,5374.0,1.0
foul_prob[1546],0.51,0.017,0.478,0.543,0.0,0.0,8281.0,5236.0,1.0
foul_prob[1547],0.452,0.013,0.426,0.476,0.0,0.0,7759.0,5309.0,1.0
foul_prob[1548],0.382,0.017,0.35,0.413,0.0,0.0,7667.0,5637.0,1.0
foul_prob[1549],0.454,0.018,0.418,0.487,0.0,0.0,8198.0,4737.0,1.0
foul_prob[1550],0.403,0.026,0.353,0.454,0.0,0.0,9181.0,5518.0,1.0
foul_prob[1551],0.361,0.016,0.331,0.393,0.0,0.0,7201.0,4955.0,1.0
foul_prob[1552],0.462,0.015,0.431,0.491,0.0,0.0,6903.0,4895.0,1.0
foul_prob[1553],0.41,0.019,0.373,0.447,0.0,0.0,8124.0,5674.0,1.0
foul_prob[1554],0.472,0.009,0.454,0.49,0.0,0.0,8693.0,5355.0,1.0
foul_prob[1555],0.549,0.014,0.522,0.576,0.0,0.0,9043.0,4896.0,1.0
foul_prob[1556],0.399,0.018,0.365,0.436,0.0,0.0,7918.0,4556.0,1.0
foul_prob[1557],0.458,0.018,0.425,0.494,0.0,0.0,8541.0,4692.0,1.0
foul_prob[1558],0.396,0.024,0.351,0.444,0.0,0.0,7974.0,4829.0,1.0
foul_prob[1559],0.36,0.018,0.327,0.397,0.0,0.0,8056.0,5767.0,1.0
foul_prob[1560],0.341,0.014,0.313,0.368,0.0,0.0,6889.0,5001.0,1.0
foul_prob[1561],0.405,0.018,0.368,0.44,0.0,0.0,8434.0,5203.0,1.0
foul_prob[1562],0.423,0.015,0.394,0.451,0.0,0.0,8553.0,4958.0,1.0
foul_prob[1563],0.439,0.038,0.366,0.515,0.0,0.0,10007.0,5018.0,1.0
foul_prob[1564],0.545,0.015,0.515,0.574,0.0,0.0,7718.0,5357.0,1.0
foul_prob[1565],0.477,0.011,0.456,0.497,0.0,0.0,9801.0,4817.0,1.0
foul_prob[1566],0.445,0.019,0.407,0.483,0.0,0.0,8030.0,5257.0,1.0
foul_prob[1567],0.526,0.017,0.493,0.56,0.0,0.0,8237.0,5233.0,1.0
foul_prob[1568],0.497,0.018,0.465,0.533,0.0,0.0,8191.0,5432.0,1.0
foul_prob[1569],0.451,0.015,0.422,0.48,0.0,0.0,7459.0,5147.0,1.0
foul_prob[1570],0.469,0.011,0.446,0.491,0.0,0.0,8404.0,4805.0,1.0
foul_prob[1571],0.446,0.015,0.418,0.475,0.0,0.0,8188.0,5081.0,1.0
foul_prob[1572],0.39,0.013,0.365,0.416,0.0,0.0,7974.0,5289.0,1.0
foul_prob[1573],0.552,0.012,0.528,0.575,0.0,0.0,8286.0,5618.0,1.0
foul_prob[1574],0.364,0.015,0.335,0.395,0.0,0.0,7211.0,4837.0,1.0
foul_prob[1575],0.404,0.02,0.365,0.442,0.0,0.0,9108.0,5166.0,1.0
foul_prob[1576],0.374,0.014,0.346,0.403,0.0,0.0,7200.0,5387.0,1.0
foul_prob[1577],0.394,0.01,0.373,0.414,0.0,0.0,7677.0,5240.0,1.0
foul_prob[1578],0.492,0.019,0.451,0.527,0.0,0.0,7456.0,5721.0,1.0
foul_prob[1579],0.502,0.011,0.48,0.523,0.0,0.0,8127.0,5443.0,1.0
foul_prob[1580],0.297,0.018,0.264,0.333,0.0,0.0,6951.0,5545.0,1.0
foul_prob[1581],0.519,0.012,0.496,0.544,0.0,0.0,8694.0,5392.0,1.0
foul_prob[1582],0.399,0.009,0.38,0.417,0.0,0.0,6668.0,5514.0,1.0
foul_prob[1583],0.414,0.019,0.378,0.452,0.0,0.0,10236.0,4780.0,1.0
foul_prob[1584],0.523,0.018,0.489,0.558,0.0,0.0,7653.0,5596.0,1.0
foul_prob[1585],0.428,0.018,0.394,0.463,0.0,0.0,7923.0,5178.0,1.0
foul_prob[1586],0.475,0.014,0.45,0.503,0.0,0.0,7460.0,5325.0,1.0
foul_prob[1587],0.491,0.016,0.461,0.523,0.0,0.0,9220.0,5336.0,1.0
foul_prob[1588],0.423,0.017,0.389,0.456,0.0,0.0,8407.0,5309.0,1.0
foul_prob[1589],0.38,0.012,0.356,0.404,0.0,0.0,7681.0,5372.0,1.0
foul_prob[1590],0.49,0.018,0.455,0.525,0.0,0.0,8276.0,5126.0,1.0
foul_prob[1591],0.521,0.016,0.491,0.551,0.0,0.0,10038.0,4868.0,1.0
foul_prob[1592],0.413,0.019,0.376,0.451,0.0,0.0,8181.0,4995.0,1.0
foul_prob[1593],0.393,0.019,0.355,0.428,0.0,0.0,7675.0,4823.0,1.0
foul_prob[1594],0.377,0.017,0.342,0.41,0.0,0.0,8016.0,5403.0,1.0
foul_prob[1595],0.403,0.016,0.374,0.436,0.0,0.0,7502.0,5538.0,1.0
foul_prob[1596],0.471,0.018,0.436,0.505,0.0,0.0,8423.0,5148.0,1.0
foul_prob[1597],0.368,0.014,0.34,0.395,0.0,0.0,7387.0,5478.0,1.0
foul_prob[1598],0.371,0.013,0.347,0.397,0.0,0.0,7371.0,5401.0,1.0
foul_prob[1599],0.459,0.026,0.409,0.51,0.0,0.0,8856.0,5015.0,1.0
foul_prob[1600],0.524,0.013,0.5,0.55,0.0,0.0,8104.0,5685.0,1.0
foul_prob[1601],0.418,0.024,0.373,0.467,0.0,0.0,9304.0,5127.0,1.0
foul_prob[1602],0.487,0.015,0.459,0.518,0.0,0.0,8607.0,4874.0,1.0
foul_prob[1603],0.405,0.017,0.371,0.439,0.0,0.0,8338.0,5297.0,1.0
foul_prob[1604],0.392,0.015,0.363,0.42,0.0,0.0,8014.0,5049.0,1.0
foul_prob[1605],0.439,0.016,0.406,0.471,0.0,0.0,8462.0,5613.0,1.0
foul_prob[1606],0.378,0.02,0.337,0.417,0.0,0.0,8797.0,5638.0,1.0
foul_prob[1607],0.412,0.018,0.377,0.447,0.0,0.0,8035.0,4944.0,1.0
foul_prob[1608],0.392,0.018,0.356,0.424,0.0,0.0,8292.0,4882.0,1.0
foul_prob[1609],0.479,0.012,0.456,0.502,0.0,0.0,8010.0,5485.0,1.0
foul_prob[1610],0.405,0.014,0.378,0.433,0.0,0.0,7357.0,5476.0,1.0
foul_prob[1611],0.382,0.019,0.344,0.418,0.0,0.0,8372.0,4936.0,1.0
foul_prob[1612],0.419,0.011,0.397,0.441,0.0,0.0,8331.0,5147.0,1.0
foul_prob[1613],0.456,0.017,0.423,0.489,0.0,0.0,8250.0,5034.0,1.0
foul_prob[1614],0.497,0.013,0.472,0.522,0.0,0.0,8797.0,4669.0,1.0
foul_prob[1615],0.396,0.017,0.362,0.429,0.0,0.0,7757.0,5507.0,1.0
foul_prob[1616],0.482,0.014,0.455,0.51,0.0,0.0,8240.0,5341.0,1.0
foul_prob[1617],0.409,0.022,0.365,0.449,0.0,0.0,8460.0,4888.0,1.0
foul_prob[1618],0.432,0.02,0.391,0.47,0.0,0.0,9568.0,5411.0,1.0
foul_prob[1619],0.451,0.015,0.423,0.479,0.0,0.0,8471.0,4328.0,1.0
foul_prob[1620],0.383,0.019,0.347,0.42,0.0,0.0,8011.0,5413.0,1.0
foul_prob[1621],0.491,0.013,0.466,0.515,0.0,0.0,9762.0,5052.0,1.0
foul_prob[1622],0.433,0.008,0.418,0.448,0.0,0.0,7752.0,5441.0,1.0
foul_prob[1623],0.447,0.018,0.412,0.483,0.0,0.0,7794.0,5240.0,1.0
foul_prob[1624],0.503,0.01,0.484,0.524,0.0,0.0,7312.0,5551.0,1.0
foul_prob[1625],0.474,0.017,0.44,0.508,0.0,0.0,8258.0,5130.0,1.0
foul_prob[1626],0.361,0.018,0.326,0.395,0.0,0.0,8407.0,5614.0,1.0
foul_prob[1627],0.519,0.016,0.487,0.549,0.0,0.0,7398.0,5129.0,1.0
foul_prob[1628],0.354,0.018,0.32,0.389,0.0,0.0,8000.0,5443.0,1.0
foul_prob[1629],0.414,0.017,0.382,0.447,0.0,0.0,8894.0,5472.0,1.0
foul_prob[1630],0.394,0.02,0.354,0.432,0.0,0.0,7673.0,5354.0,1.0
foul_prob[1631],0.46,0.015,0.43,0.49,0.0,0.0,6971.0,5632.0,1.0
foul_prob[1632],0.44,0.011,0.42,0.461,0.0,0.0,7964.0,5093.0,1.0
foul_prob[1633],0.356,0.015,0.327,0.384,0.0,0.0,7084.0,5418.0,1.0
foul_prob[1634],0.348,0.02,0.308,0.385,0.0,0.0,7510.0,5478.0,1.0
foul_prob[1635],0.461,0.014,0.434,0.488,0.0,0.0,8483.0,4879.0,1.0
foul_prob[1636],0.444,0.017,0.411,0.476,0.0,0.0,8692.0,4905.0,1.0
foul_prob[1637],0.412,0.02,0.372,0.45,0.0,0.0,8904.0,5255.0,1.0
foul_prob[1638],0.407,0.023,0.362,0.45,0.0,0.0,8476.0,5095.0,1.0
foul_prob[1639],0.456,0.015,0.427,0.485,0.0,0.0,8391.0,5758.0,1.0
foul_prob[1640],0.351,0.015,0.321,0.381,0.0,0.0,7118.0,4842.0,1.0
foul_prob[1641],0.373,0.018,0.34,0.409,0.0,0.0,8398.0,5126.0,1.0
foul_prob[1642],0.384,0.019,0.348,0.422,0.0,0.0,8161.0,5184.0,1.0
foul_prob[1643],0.406,0.021,0.364,0.448,0.0,0.0,8350.0,4842.0,1.0
foul_prob[1644],0.294,0.021,0.254,0.334,0.0,0.0,7793.0,5087.0,1.0
foul_prob[1645],0.45,0.012,0.426,0.475,0.0,0.0,9245.0,5620.0,1.0
foul_prob[1646],0.43,0.017,0.397,0.464,0.0,0.0,8438.0,5103.0,1.0
foul_prob[1647],0.449,0.015,0.419,0.476,0.0,0.0,6714.0,5446.0,1.0
foul_prob[1648],0.424,0.016,0.394,0.457,0.0,0.0,8247.0,5155.0,1.0
foul_prob[1649],0.381,0.018,0.345,0.415,0.0,0.0,7158.0,5200.0,1.0
foul_prob[1650],0.384,0.011,0.363,0.405,0.0,0.0,7295.0,5658.0,1.0
foul_prob[1651],0.437,0.02,0.398,0.478,0.0,0.0,8102.0,5216.0,1.0
foul_prob[1652],0.519,0.017,0.487,0.553,0.0,0.0,7700.0,5039.0,1.0
foul_prob[1653],0.442,0.017,0.408,0.476,0.0,0.0,8574.0,5315.0,1.0
foul_prob[1654],0.482,0.02,0.444,0.522,0.0,0.0,8104.0,5574.0,1.0
foul_prob[1655],0.512,0.015,0.484,0.541,0.0,0.0,8296.0,5523.0,1.0
foul_prob[1656],0.371,0.015,0.342,0.4,0.0,0.0,8246.0,5373.0,1.0
foul_prob[1657],0.5,0.013,0.474,0.525,0.0,0.0,8399.0,5591.0,1.0
foul_prob[1658],0.404,0.016,0.372,0.434,0.0,0.0,7588.0,4604.0,1.0
foul_prob[1659],0.527,0.014,0.499,0.554,0.0,0.0,10415.0,4947.0,1.0
foul_prob[1660],0.378,0.015,0.348,0.407,0.0,0.0,8034.0,5138.0,1.0
foul_prob[1661],0.434,0.013,0.406,0.458,0.0,0.0,7288.0,4998.0,1.0
foul_prob[1662],0.421,0.008,0.404,0.436,0.0,0.0,7652.0,4995.0,1.0
foul_prob[1663],0.511,0.013,0.483,0.536,0.0,0.0,8288.0,5604.0,1.0
foul_prob[1664],0.377,0.018,0.342,0.414,0.0,0.0,7772.0,4879.0,1.0
foul_prob[1665],0.298,0.018,0.262,0.334,0.0,0.0,6976.0,4586.0,1.0
foul_prob[1666],0.377,0.012,0.354,0.402,0.0,0.0,6609.0,4976.0,1.0
foul_prob[1667],0.412,0.014,0.386,0.439,0.0,0.0,7677.0,5545.0,1.0
foul_prob[1668],0.541,0.017,0.508,0.572,0.0,0.0,7714.0,5499.0,1.0
foul_prob[1669],0.449,0.015,0.42,0.48,0.0,0.0,9152.0,5733.0,1.0
foul_prob[1670],0.549,0.015,0.52,0.577,0.0,0.0,7616.0,5608.0,1.0
foul_prob[1671],0.502,0.019,0.464,0.539,0.0,0.0,8791.0,4924.0,1.0
foul_prob[1672],0.384,0.013,0.358,0.41,0.0,0.0,7928.0,5625.0,1.0
foul_prob[1673],0.478,0.014,0.451,0.507,0.0,0.0,8830.0,4893.0,1.0
foul_prob[1674],0.431,0.018,0.396,0.466,0.0,0.0,8245.0,4994.0,1.0
foul_prob[1675],0.432,0.015,0.403,0.459,0.0,0.0,6475.0,4730.0,1.0
foul_prob[1676],0.512,0.016,0.481,0.541,0.0,0.0,7132.0,5376.0,1.0
foul_prob[1677],0.335,0.018,0.299,0.369,0.0,0.0,7387.0,5110.0,1.0
foul_prob[1678],0.394,0.011,0.374,0.417,0.0,0.0,7479.0,4849.0,1.0
foul_prob[1679],0.392,0.012,0.369,0.416,0.0,0.0,7676.0,5254.0,1.0
foul_prob[1680],0.448,0.015,0.42,0.479,0.0,0.0,8487.0,5254.0,1.0
foul_prob[1681],0.441,0.015,0.412,0.468,0.0,0.0,8844.0,5377.0,1.0
foul_prob[1682],0.41,0.019,0.372,0.445,0.0,0.0,7869.0,4735.0,1.0
foul_prob[1683],0.402,0.016,0.371,0.433,0.0,0.0,8403.0,4979.0,1.0
foul_prob[1684],0.476,0.02,0.437,0.515,0.0,0.0,8139.0,4865.0,1.0
foul_prob[1685],0.412,0.015,0.383,0.44,0.0,0.0,7861.0,5101.0,1.0
foul_prob[1686],0.481,0.007,0.468,0.495,0.0,0.0,7736.0,5068.0,1.0
foul_prob[1687],0.495,0.017,0.462,0.528,0.0,0.0,7543.0,5442.0,1.0
foul_prob[1688],0.514,0.027,0.463,0.566,0.0,0.0,9745.0,5008.0,1.0
foul_prob[1689],0.418,0.017,0.385,0.451,0.0,0.0,8272.0,5082.0,1.0
foul_prob[1690],0.458,0.018,0.424,0.493,0.0,0.0,8326.0,4943.0,1.0
foul_prob[1691],0.552,0.021,0.513,0.593,0.0,0.0,7793.0,5212.0,1.0
foul_prob[1692],0.498,0.005,0.49,0.507,0.0,0.0,8053.0,5353.0,1.0
foul_prob[1693],0.308,0.021,0.268,0.351,0.0,0.0,7765.0,5728.0,1.0
foul_prob[1694],0.339,0.018,0.302,0.372,0.0,0.0,7214.0,5115.0,1.0
foul_prob[1695],0.454,0.018,0.421,0.49,0.0,0.0,8770.0,5193.0,1.0
foul_prob[1696],0.453,0.014,0.425,0.481,0.0,0.0,7517.0,4744.0,1.0
foul_prob[1697],0.527,0.01,0.509,0.545,0.0,0.0,7578.0,5626.0,1.0
foul_prob[1698],0.54,0.02,0.501,0.579,0.0,0.0,9059.0,4633.0,1.0
foul_prob[1699],0.427,0.019,0.391,0.463,0.0,0.0,8279.0,5152.0,1.0
foul_prob[1700],0.335,0.022,0.294,0.377,0.0,0.0,7499.0,5263.0,1.0
